img;id;x;y;area;area_ch;perimeter;radius_mean;radius_min;radius_max;radius_sd;diam_mean;diam_min;diam_max;major_axis;minor_axis;caliper;length;width;radius_ratio;theta;eccentricity;form_factor;narrow_factor;asp_ratio;rectangularity;pd_ratio;plw_ratio;solidity;convexity;elongation;circularity;circularity_haralick;circularity_norm;coverage;asm;con;cor;var;idm;sav;sva;sen;ent;dva;den;f12;f13;DGCI;A2;A3;A4;A5;A6;A7;A8;B2;B3;B4;B5;B6;B7;B8;C2;C3;C4;C5;C6;C7;C8;D1;D2;D3;D4;D5;D6;D7;D8
E12_2108;1;971.0553054;630.4821602;714510;721431;3867.852306;525.6712777;300.0966804;846.9050801;156.9642832;1051.342555;600.1933608;1693.81016;497.2463074;231.7469457;1607.602252;1610.872845;680.3734187;2.822107459;0.627836342;0.884752765;0.600175705;0.997969677;2.367630481;1.533911442;2.40597592;1.688099777;0.990406567;0.917205357;0.577636794;20.93781957;3.348986578;0.598802754;0.372140625;0.035026222;1.222033727;0.957659949;15.43117929;0.694676522;11.00325444;149.0955249;1.380737027;1.698697986;1.222033727;0.471273902;0.44975118;0.791834727;0.540718594;0.010730657;0.087195667;0.016473455;0.029392498;0.008129774;0.014687586;0.004951185;0.001704574;-0.000869781;-0.001014057;-0.001805223;0.001938287;-0.001852201;0.000659341;0.009169981;-0.001595452;-0.000640663;0.001352028;0.002711022;-0.000390643;0.000141814;-0.473768154;0.084768635;-0.014272063;0.001897337;-0.000962314;0.000462994;-0.002448061;-0.000383415
E12_2109;1;948.0860696;583.2130839;797660;818905.5;4071.592421;550.5643351;320.0341022;896.5674289;160.8139577;1101.12867;640.0682044;1793.134858;513.5340226;255.4555511;1666.589632;1674.505781;767.0419381;2.801474664;0.561051929;0.867494826;0.604643075;0.995272546;2.183069397;1.610230123;2.443068374;1.667627624;0.974056225;0.942287876;0.541929358;20.78312169;3.423610382;0.603332836;0.415447917;0.043692784;1.212122116;0.948747512;12.82500755;0.706171595;12.58002209;172.3343212;1.344079181;1.648003828;1.212122116;0.46501876;0.442424384;0.779759206;0.619663952;0.017384334;0.08732395;0.02343141;0.026846775;0.011744889;0.012975806;0.006125278;-0.003190176;-0.001215844;-0.003715037;-0.00012471;0.000572047;1.47E-05;-0.000984204;0.008237567;-0.000291818;-0.002736993;0.00107047;-0.000305191;-0.000205254;0.001920758;-0.492011756;0.119379288;-0.008749754;0.006009992;-0.002217998;0.000571698;4.32E-05;-7.93E-05
E12_2110;1;964.7464141;581.2121559;609334;623140;3717.425899;494.475641;255.4501728;825.5906528;163.1640636;988.951282;510.9003456;1651.181306;477.6039877;207.3995994;1550.28062;1558.53074;621.7621961;3.231904852;0.591444101;0.900792326;0.554090412;0.994706476;2.50663477;1.590319095;2.397905161;1.705012129;0.977844465;0.935187133;0.601058753;22.67927822;3.030542573;0.552666844;0.317361458;0.034440509;1.420379395;0.955603081;16.99637359;0.675998816;11.16942943;158.3366775;1.383134799;1.726572147;1.420379395;0.492200557;0.427115916;0.780158392;0.577387609;0.008432138;0.090230157;0.015049418;0.028094678;0.009487944;0.013078868;0.00479395;0.001247172;-0.001776427;-0.004394238;-0.004096647;6.24E-05;-0.00385868;-0.000897315;0.013864608;0.011300426;0.006018547;0.007571417;0.003369092;0.001750912;0.001136183;-0.431860483;0.10342556;-0.022416719;0.004326706;-0.0017937;0.001108811;-0.002595411;-0.000938113
E12_2111;1;1001.583929;612.4051559;584716;599054;3585.970055;481.750616;260.3932584;797.8919512;153.465222;963.501232;520.7865167;1595.783902;460.8154085;208.0301714;1492.977227;1495.680295;624.8251926;3.064180525;0.608082295;0.892301847;0.571401695;0.99819275;2.393757987;1.598278016;2.401891999;1.691092089;0.976065597;0.927633134;0.582246825;21.99218293;3.139151723;0.569932431;0.304539583;0.052796638;1.188880509;0.936766048;10.40065009;0.696856958;10.50219142;122.0180858;1.249928671;1.558111422;1.188880509;0.46555231;0.390081689;0.728139949;0.535332395;0.013760999;0.088913369;0.02102086;0.028620631;0.011022251;0.013484161;0.005601872;0.003643979;0.00253609;0.001113742;0.003192381;0.003197001;0.001035838;0.002017711;-0.000477196;-0.011686101;-0.005821637;0.001946495;-0.001275575;-0.000566039;0.00102947;-0.449529378;0.111372602;-0.021544724;0.00831952;0.001728346;-4.63E-06;-0.002228119;-3.63E-05
E12_2112;1;980.4486238;593.3991406;597898;613557.5;3624.02893;483.2184643;270.1062248;792.6602646;153.4143528;966.4369286;540.2124496;1585.320529;460.2534628;212.5913656;1493.238427;1497.428421;633.2686824;2.934624203;0.556143025;0.88693168;0.572075901;0.997201874;2.364602044;1.586013873;2.426959328;1.700865376;0.974477535;0.931638813;0.577095857;21.96626462;3.149760471;0.570614371;0.311405208;0.04658734;1.219135086;0.960396765;16.3918624;0.696344762;10.2014677;139.3367049;1.313926396;1.625808484;1.219135086;0.46783289;0.424843912;0.764271884;0.566961716;0.010829277;0.087666146;0.022277817;0.028242991;0.012396395;0.012925952;0.006077481;-0.001200776;-0.003160965;-0.00615613;-0.001082182;-0.000734831;0.000328897;-0.000707767;-0.005046288;-0.002002066;0.006821221;0.002949953;0.000220592;0.00164815;-2.15E-05;-0.45543051;0.121468654;-0.02078448;0.005290033;-0.005060061;-0.002488155;-0.001545975;-0.000942905
E12_2113;1;923.9901387;631.0419465;765654;783359;3956.237082;535.706885;314.1517504;859.9174396;152.7425259;1071.41377;628.3035008;1719.834879;496.3055532;252.9545009;1596.840005;1598.073438;753.129823;2.737267701;0.602092313;0.86036705;0.614720648;0.999228175;2.121909648;1.571932969;2.477541314;1.682643584;0.977398613;0.930433193;0.528726399;20.44240852;3.507254327;0.613375038;0.398778125;0.036528456;1.424209334;0.947610531;14.59251534;0.686448752;10.60203595;138.3983178;1.357985661;1.690080329;1.424209334;0.49111935;0.428472888;0.776040048;0.573145249;0.019650323;0.084027897;0.025587709;0.025035045;0.013219413;0.011095084;0.007259485;0.001033038;-0.002095116;4.13E-05;-0.000177091;0.003396957;-0.000746517;0.000724701;0.002037207;-0.002514624;-0.006589637;-0.003695933;0.000407242;0.000821012;-0.001284299;-0.506541003;0.11819315;-0.016571549;0.006716537;-0.001461056;0.000374809;-0.001599562;-3.28E-05
E14_2114;1;691.0821047;498.5845646;633456;651454;3379.862407;466.0252954;337.0562332;698.2527617;101.2042307;932.0505908;674.1124665;1396.505523;403.7401133;253.7955534;1345.104457;1344.722341;708.7091106;2.071620973;0.030384383;0.777719725;0.696832306;1.00028416;1.897424939;1.504472251;2.512713708;1.645958235;0.97237257;0.880341605;0.472969929;18.03356491;4.604800531;0.695270787;0.329925;0.039491905;1.026326383;0.911623643;6.806566452;0.691426675;20.33078902;385.2639837;1.276549486;1.580310626;1.026326383;0.443397813;0.398992554;0.738496306;0.490535824;0.006659094;0.070577595;-0.007945761;0.03129881;-0.005402458;0.013595339;-0.004306025;0.003856744;0.000860838;0.006615335;-0.001978568;0.005024562;-0.003889423;0.006050923;-0.026607894;0.018060069;-0.013772742;0.012845774;-0.010439834;0.010470783;-0.008095354;-0.596194036;-0.05644929;0.008883364;-0.020201111;0.003983997;-0.006218608;-0.002004546;0.002416412
E14_2115;1;729.4016795;549.2195664;683055;690106;3306.389319;472.8289883;381.4013155;661.4117494;72.03090204;945.6579766;762.802631;1322.823499;384.0650254;285.0401293;1241.078966;1254.960714;784.1034432;1.734162213;-0.001943022;0.670215744;0.785158904;0.9889385;1.600504021;1.440614616;2.664124854;1.621522946;0.989782729;0.84522064;0.375196821;16.00487564;6.564251937;0.783574919;0.355757813;0.043179641;1.08954443;0.881087345;5.581280383;0.677851481;26.34679625;648.3025043;1.22575075;1.547056701;1.08954443;0.45355724;0.352023333;0.695784676;0.500309214;-0.002258324;0.053923949;-0.013017058;0.023981269;-0.00796284;0.010832646;-0.006474781;-0.001671188;0.000613241;0.000599576;0.000136099;0.001172212;-0.001294151;-0.001212748;0.004181602;-0.00547588;-0.001574402;0.00061056;0.003695526;-0.000553258;0.00224317;-0.706926685;-0.046727337;0.001339898;-0.013108369;0.008167067;-0.004543078;0.004291155;-0.002381009
E14_2116;1;721.3065882;594.8318873;756201;766661;3511.224889;499.7593004;400.5359169;715.8018876;83.62377004;999.5186008;801.0718338;1431.603775;411.6032328;295.5210224;1349.853696;1356.093251;817.3379233;1.787110362;0.008105963;0.69606841;0.770778902;0.995398875;1.659158608;1.465729934;2.601189225;1.615521545;0.986356421;0.828333731;0.397284868;16.30346987;5.976282822;0.769291266;0.393854688;0.037623064;1.126515959;0.895953018;6.41349654;0.674422395;23.99396266;537.0357944;1.267143165;1.59463778;1.126515959;0.458211352;0.369433953;0.71757418;0.426327556;0.000279635;0.060744662;-0.012304004;0.027226555;-0.008338032;0.012762986;-0.006953114;-0.004588087;-0.000343489;-0.005346118;-0.00084606;-0.003693535;-0.000693479;-0.001423487;0.008359902;0.005896983;0.000938672;0.000760496;-0.003089778;0.001472604;-0.003140735;-0.683677649;-0.046854927;0.004361942;-0.017809587;0.008419361;-0.006185676;0.004233027;-0.00396655
E14_2117;1;745.6608397;522.6308424;662573;671475.5;3287.987299;467.5697089;381.2901834;666.4943748;77.43190487;935.1394178;762.5803667;1332.98875;384.5634192;276.9944189;1246.115966;1261.912538;764.8115379;1.74799773;0.026184074;0.693680531;0.770164215;0.987482039;1.649965351;1.456632354;2.638588534;1.622316199;0.986741884;0.876787278;0.393926667;16.31648208;6.038463211;0.768579886;0.345090104;0.037550433;1.281977078;0.88369704;6.511369076;0.662478194;24.10490036;542.4080679;1.26536077;1.613037959;1.281977078;0.476119896;0.349946103;0.704276127;0.473242156;0.003190413;0.060161401;-0.011220445;0.026372035;-0.006313466;0.011018747;-0.005434047;0.001035606;0.000386146;-0.001812369;0.002943551;-0.001377161;0.001155433;-0.00102326;0.005995668;-0.008016971;0.00807174;-0.005641777;0.002648988;-0.003243882;0.00461281;-0.683160763;-0.048930375;0.005492719;-0.019085369;0.006790583;-0.004027615;0.004903179;-0.005572785
E14_2118;1;714.613353;558.5148531;733041;743200.5;3672.171065;502.7498083;356.599958;767.7425044;118.5746261;1005.499617;713.1999161;1535.485009;441.8107357;267.6117442;1491.901471;1493.601331;750.9474703;2.152951752;0.033274978;0.795681071;0.68311264;0.998861905;1.988955806;1.530086504;2.461403207;1.636039753;0.986330068;0.855566983;0.49722362;18.39575185;4.239944285;0.681668679;0.381792188;0.041706795;1.2945218;0.880184332;6.40213907;0.674301401;26.3020607;648.0150309;1.24809901;1.583212096;1.2945218;0.471883261;0.35267999;0.701949901;0.470326839;-0.005018132;0.073822988;-0.015838986;0.029373398;-0.005457928;0.016018478;-0.003557131;-0.005434364;-0.00328916;-0.0032452;-0.0057073;-0.001805017;-0.004449956;-0.00287942;0.00010906;0.013871207;-0.0057108;0.003056276;-0.001139117;0.001782669;0.001021341;-0.574455408;-0.067982997;-0.000283997;-0.005666449;0.006737785;-0.001533435;0.004518169;0.000954113
E14_2119;1;680.7717732;591.4929464;810866;829910;3806.496967;528.6693905;398.3318035;792.1600216;106.5810153;1057.338781;796.6636069;1584.320043;451.5295398;294.9040179;1468.717127;1477.374647;844.6587582;1.988693885;0.029962195;0.75725243;0.703247146;0.99413993;1.749078705;1.538944085;2.591715516;1.639294662;0.977052934;0.775296575;0.428270439;17.86906734;4.960258531;0.701851694;0.422326042;0.042793263;1.093074818;0.899228287;6.423520083;0.695781632;21.61926353;435.3925163;1.252832549;1.558318336;1.093074818;0.447597586;0.385720613;0.724972713;0.472340944;-0.008332713;0.066642415;-0.026207165;0.0270619;-0.011696451;0.011427845;-0.009218624;0.0028237;-0.000172809;0.000840927;-0.001577457;-0.000454877;-0.001773962;-0.001948763;-0.004096815;0.001690709;0.002821391;0.00035639;0.003189998;-0.000870148;-0.000188225;-0.627989291;-0.099748292;0.012332774;-0.014833686;0.005059993;-0.003513918;0.000778252;-0.001883792
E14_2120;1;702.9521484;608.3284192;891835;899560;3927.592421;547.800199;406.1884687;806.2011302;106.6026367;1095.600398;812.3769373;1612.40226;463.184592;311.2969349;1514.055811;1513.847778;871.0563072;1.98479571;0.053955497;0.740478868;0.726509921;1.00013742;1.737944799;1.478576929;2.59408695;1.646855505;0.991412468;0.804972594;0.424607732;17.29690159;5.138711536;0.725160497;0.464497396;0.046046947;1.054376037;0.902399132;6.401468552;0.705410336;24.08399174;542.1840191;1.244715901;1.537563408;1.054376037;0.440499618;0.393943659;0.728191404;0.496976319;-0.016774097;0.063422912;-0.026809237;0.022459145;-0.010758644;0.011428636;-0.006294096;0.005379446;0.002188973;0.005488961;0.005333859;0.004659816;0.00389929;0.003119187;-0.010218357;-0.001984196;-0.002057723;-0.003992741;0.00128926;0.000772049;-0.000432168;-0.64431884;-0.080380876;-0.002789644;-0.005498193;0.003372385;0.002158864;0.002096934;0.000365104
